period,rgdp,ngdp,k,lp,rva,y,x,lf,c,W,sW,cW,ceW1,ceW2,rer1,tot1,nx1,ex1,im1,exrate1,texrate1,mktpen1,mktpenw1,Z1,tau1,ntb1,rer2,tot2,nx2,ex2,im2,exrate2,texrate2,mktpen2,mktpenw2,Z2,tau2,ntb2
0,100.0000013879910767,100.0000013879911052,129.4971603360637289,41.4390913925244249,60.5843191021669725,189.2068173757606360,7.7698298628286198,1.4714429498482833,92.2301715251624472,8.3425527257941905,0.0000000000000000,922.3017145331754136,0.0000000000000000,0.0000000000000000,1.0000000024881188,0.9999999947843160,1.0975556597924054,14.8334534409762977,13.7358977811838923,0.5448322661549126,0.5500000019800017,0.2528828646715642,0.4593803190755184,2.1396732113198724,0.0000000000000000,0.0000000000000000,0.9999999970969778,1.0000000149017141,-1.0975558620850272,15.5034807619754993,16.6010366240605265,0.4329285589113100,0.4299999889042599,0.2217334245338351,0.4127227639886323,1.8779800397418096,0.0000000000000000,0.0000000000000000
1,100.0000015911378739,100.0000015911378455,129.4971605787285114,41.4390914066764040,60.5843191538035057,189.2068176634266194,7.7698299486920037,1.4714429617835587,92.2301716424458675,8.3383750337129516,0.0000000000000000,922.3017174844651436,0.0000000000000000,0.0000000000000000,1.0000000037628045,1.0000000035966818,1.0975552691030153,14.8334535306580122,13.7358982615549969,0.5448322661549114,0.5500000029975893,0.2528828654024272,0.4593803195946662,2.1396732132674869,0.0000000000000000,0.0000000000000000,1.0000000003553211,1.0000000134443250,-1.0975555367959693,15.5034809788207717,16.6010365156167410,0.4329285589113104,0.4299999917985343,0.2217334261264051,0.4127227651253438,1.8779800447783859,0.0000000000000000,0.0000000000000000
2,100.0000014700481472,100.0000014700481472,129.4971608926967974,41.4390914124094110,60.5843192083539108,189.2068176228201821,7.7698298812796436,1.4714429545926677,92.2301715887685134,8.3337844013655733,0.0000000000000000,922.3017164739158034,0.0000000000000000,0.0000000000000000,1.0000000020486510,0.9999999983114676,1.0975554467741127,14.8334534304832655,13.7358979837091528,0.5448322661549111,0.5500000017177302,0.2528828647661754,0.4593803190649826,2.1396732111440735,0.0000000000000000,0.0000000000000000,0.9999999988940674,1.0000000127130062,-1.0975555965983759,15.5034808799722548,16.6010364765706306,0.4329285589113099,0.4299999906900074,0.2217334254465659,0.4127227646645676,1.8779800430127938,0.0000000000000000,0.0000000000000000
3,100.0000014405149074,100.0000014405149074,129.4971611204146313,41.4390914097163829,60.5843192412411469,189.2068176409688363,7.7698298534615660,1.4714429555940263,92.2301715870533343,8.3287405408859829,0.0000000000000000,922.3017164474877063,0.0000000000000000,0.0000000000000000,1.0000000038597754,0.9999999914891234,1.0975559318223915,14.8334536036128597,13.7358976717904682,0.5448322661549110,0.5500000031988914,0.2528828651651006,0.4593803193287112,2.1396732130047043,0.0000000000000000,0.0000000000000000,0.9999999983398786,1.0000000181555602,-1.0975559977274845,15.5034807809401212,16.6010367786676056,0.4329285589113101,0.4299999899287171,0.2217334251418643,0.4127227644520959,1.8779800417528432,0.0000000000000000,0.0000000000000000
4,99.7026551019740310,99.7026551019740594,129.4971613066513214,41.4343317151654205,60.5796800376981466,188.9026403244885159,7.7686441349824529,1.4762025819684630,91.9340109669915790,8.3231993414150196,0.0000000000000000,922.3017177717530330,0.0000000000000000,0.0000000000000000,1.0002905871527890,0.9991045466688570,1.1857702874414926,14.8656084189325384,13.6798381314910458,0.5448322661549132,0.5504751253169381,0.2531863379053548,0.4596023149669555,2.1406142765469367,0.0000000000000000,0.0000000000000000,1.0005602644146676,0.9985047786371686,-0.9274377132777225,15.5756900832638649,16.5031277965415875,0.4329285589113094,0.4309007967089157,0.2223385720434248,0.4131832663919682,1.8798892839318777,0.0000000000000000,0.0000000000000000
5,99.7037608338839618,99.7037608338838339,129.4959757451441931,41.4345553455279614,60.5797131396726556,188.9037947978504803,7.7706039401829496,1.4759789535204493,91.9331568937010104,8.3197711424378351,0.0000000000000000,922.3017150913635760,0.0000000000000000,0.0000000000000000,1.0002830690829119,0.9990830299153260,1.1856984609357415,14.8645821415729706,13.6788836806372291,0.5448322661549125,0.5504599575256905,0.2531896677526005,0.4595915643962692,2.1406252839851638,0.0000000000000000,0.0000000000000000,1.0005355829092644,0.9984963894952815,-0.9286590468107736,15.5747952835271537,16.5034543303379273,0.4329285589113103,0.4308800058002499,0.2223739127117374,0.4131726124640644,1.8799685485300395,0.0000000000000000,0.0000000000000000
6,99.7056665711700987,99.7056665711701271,129.4968211314204893,41.4350908527615474,60.5803669282226949,188.9066631928202753,7.7731409311698858,1.4754434266272449,91.9325256400002218,8.3160110710760584,0.0000000000000000,922.3017154626445517,0.0000000000000000,0.0000000000000000,1.0002750377877323,0.9989999179975880,1.1886177852650057,14.8614512769343108,13.6728334916693051,0.5448322661549126,0.5504525393758894,0.2530219994069512,0.4595190371477137,2.1403178823681017,0.0000000000000000,0.0000000000000000,1.0005169599431956,0.9985458868838452,-0.9332940733614858,15.5736855955336768,16.5069796688951627,0.4329285589113097,0.4308758980043672,0.2223595783486633,0.4131627924737402,1.8799334450332990,0.0000000000000000,0.0000000000000000
7,99.6943848987283019,99.6943848987281882,129.5001526518692287,41.4439763435818378,60.5895469140562142,188.9088985027833303,7.7699389152859384,1.4665579303001619,91.9244459834423679,8.3118845922590054,0.0000000000000000,922.3017178314246394,0.0000000000000000,0.0000000000000000,1.0000691673261959,0.9976622369786347,1.2433257678166143,14.8130214963853959,13.5696957285687816,0.5448322661549118,0.5506680083320912,0.2506214399821342,0.4581889844903203,2.1346766005066353,0.0000000000000000,0.0000000000000000,1.0003328726350669,0.9990532360836256,-0.9812090895653718,15.5633501683328390,16.5445592578982108,0.4329285589113106,0.4311227243082874,0.2222183310568924,0.4130794347404468,1.8795859620700144,0.0000000000000000,0.0000000000000000
8,98.9183481234109792,98.9183481234109792,129.5000824079795052,41.6148500032208446,60.7559623062999208,188.3778985292734944,7.4495979257620082,1.2956842950260237,91.4687501976489585,8.3074227724644647,0.0000000000000000,922.3017180035471938,0.0000000000000000,0.0000000000000000,0.9903106314260899,0.9440798323311914,2.4169879929417553,9.9936883291063623,7.5767003361646070,0.5145544982733221,0.4800007497940046,0.2224084663286860,0.4289220252690449,1.9984573117576907,0.0357662801726000,0.0653100000000000,0.9906541516968242,1.0062001340795401,-2.2157289943673693,15.2648067487741752,17.4805357431415445,0.4329285589113101,0.4308163393071157,0.2222879617326033,0.4131192349662157,1.8797266082287736,0.0000000000000000,0.0000000000000000
9,98.8988367535503698,98.8988367535502846,129.1783318450890476,41.6146303158681334,60.7053896781065347,188.2839219647421771,7.4586532093669975,1.2959039821733493,91.4401835441833555,8.3066317863194481,0.0000000000000000,922.3017177722352926,0.0000000000000000,0.0000000000000000,0.9897873347334288,0.9417780508853498,2.4562738321435775,9.9219284373141559,7.4656546051705783,0.4979017265440063,0.4796364748705341,0.2258625876271983,0.4303089816004265,1.9890850544094456,0.0357662801726000,0.0653100000000000,0.9901054806057152,1.0073804736630063,-2.3311390923951780,15.2192646155065798,17.5504037079017579,0.4329285589113095,0.4304388296384583,0.2220538569554346,0.4129349453665562,1.8789728514791431,0.0000000000000000,0.0000000000000000
