period,rgdp,ngdp,k,lp,rva,y,x,lf,c,W,sW,cW,ceW1,ceW2,rer0,tot0,nx0,ex0,im0,exrate0,texrate0,mktpen0,mktpenw0,Z0,tau0,ntb0,rer2,tot2,nx2,ex2,im2,exrate2,texrate2,mktpen2,mktpenw2,Z2,tau2,ntb2
0,582.3058138485495192,582.3058148504642304,1455.5209356801562990,232.8833504983839191,428.9747988876846421,1164.9039162249662240,87.3312588467479145,6.8298250896388488,494.9745551520635445,9.6934558743250090,0.0000000000000000,24748.7277851208818902,0.0000000000000000,0.0000000000000000,0.9999999982794012,1.0000000035624674,-1.0975555048368459,13.7358976553467862,14.8334531601836321,0.0574419850770527,0.0571999996905401,0.1437085974349882,0.2542384666912749,0.8637359597810517,0.0000000000000000,0.0000000000000000,0.9999999959006189,1.0000000168303433,1.0975531664101226,112.1945373138110114,111.0969841474008888,0.3677395352554912,0.3699999893428197,0.2194556352890877,0.4159280740772319,2.1673034610019819,0.0000000000000000,0.0000000000000000
1,582.3058141837930179,582.3058143672687947,1455.5209382358325456,232.8833501460825914,428.9747987061267054,1164.9039161598686860,87.3312585608635032,6.8298250786386481,494.9745556504462911,9.6932176221511579,0.0000000000000000,24748.7277533202468476,0.0000000000000000,0.0000000000000000,0.9999999996849152,1.0000000049432685,-1.0975555355255171,13.7358979526485747,14.8334534881740918,0.0574419850770527,0.0571999998832284,0.1437085978856097,0.2542384670868760,0.8637359610482565,0.0000000000000000,0.0000000000000000,0.9999999958458033,1.0000000159773959,1.0975535294192298,112.1945376833448478,111.0969841539256180,0.3677395352554915,0.3699999888957493,0.2194556347952867,0.4159280737077851,2.1673034594875848,0.0000000000000000,0.0000000000000000
2,582.3058143416408257,582.3058152082619472,1455.5209404750291924,232.8833496732157187,428.9747983454217888,1164.9039156170806564,87.3312582859285698,6.8298250483082388,494.9745561856836957,9.6929746168041202,0.0000000000000000,24748.7277711823226127,0.0000000000000000,0.0000000000000000,0.9999999985117423,1.0000000046249329,-1.0975555771666485,13.7358978728122008,14.8334534499788493,0.0574419850770526,0.0571999994754852,0.1437085968692762,0.2542384661659460,0.8637359582789591,0.0000000000000000,0.0000000000000000,0.9999999951716823,1.0000000141388758,1.0975540445102325,112.1945385660415013,111.0969845215312688,0.3677395352554915,0.3699999879083675,0.2194556343179077,0.4159280733931280,2.1673034575239400,0.0000000000000000,0.0000000000000000
3,582.3058145952270479,582.3058163297023384,1455.5209422024845480,232.8833501309522660,428.9747990772336834,1164.9039170592625396,87.3312588691355387,6.8298250923521913,494.9745559862192295,9.6927267636925372,0.0000000000000000,24748.7278460046218242,0.0000000000000000,0.0000000000000000,0.9999999970213671,0.9999999961516399,-1.0975552030059514,13.7358982282149373,14.8334534312208888,0.0574419850770526,0.0571999991639260,0.1437085960357640,0.2542384654888031,0.8637359559624498,0.0000000000000000,0.0000000000000000,0.9999999970462781,1.0000000174386883,1.0975534459490035,112.1945383624608894,111.0969849165118859,0.3677395352554919,0.3699999898964321,0.2194556355252524,0.4159280743553159,2.1673034619929905,0.0000000000000000,0.0000000000000000
4,582.1703635720962211,581.9932153196975833,1455.5209442793432117,233.0022229849043924,429.1207639782994647,1164.9667035425354698,87.2520449870028330,6.7109523382139695,494.8917606341055944,9.6924739666545925,0.0000000000000000,24748.7277949628623901,0.0000000000000000,0.0000000000000000,1.0003043819888875,1.0015086221826601,-1.1637310872390838,13.6224658311172302,14.7861969183563140,0.0546522391288119,0.0573345912082481,0.1473327307697264,0.2522831943351272,0.8554885982214762,0.0000000000000000,0.0000000000000000,0.9999279515227831,0.9994332556177810,1.3155083994610948,111.7798887919205555,110.4643803924594607,0.3677395352554910,0.3701969676815013,0.2162629903872354,0.4120908330108379,2.1590481963180164,0.0000000000000000,0.0000000000000000
5,581.8432787443830421,582.0264577247816078,1455.4682873852118519,232.8751795621238898,428.9595926793916760,1164.4207291036032075,87.1942711887121078,6.8379955554393543,494.6764498780619306,9.6922485135100729,0.0000000000000000,24748.7278154787782114,0.0000000000000000,0.0000000000000000,0.9996852737913073,1.0011647109825306,-1.2060382775336169,13.6617332893826706,14.8677715669162875,0.0574419850770526,0.0570014769245374,0.1428696034240409,0.2537717815054167,0.8616325246340322,0.0000000000000000,0.0000000000000000,1.0002616030892204,0.9993699438933887,1.5918147222038073,112.4412329888181148,110.8494182666143075,0.3677395352554916,0.3703737752481451,0.2194697245675779,0.4161359177171163,2.1677308889309854,0.0000000000000000,0.0000000000000000
6,581.8395218283199029,582.0365638974426474,1455.3069892050455110,232.8780693494042566,428.9472945631810603,1164.4002698803751628,87.1895903410553501,6.8351057226666700,494.6794485629129667,9.6921028308842185,0.0000000000000000,24748.7278303742168646,0.0000000000000000,0.0000000000000000,0.9996614610123405,1.0011423402103299,-1.2052729035828325,13.6648931483051470,14.8701660518879795,0.0574419850770526,0.0570057725669818,0.1429983051233452,0.2536922939069380,0.8618745863493844,0.0000000000000000,0.0000000000000000,1.0002658264354165,0.9993915654896951,1.5888176395253453,112.4747901362460709,110.8859724967207256,0.3677395352554911,0.3704033277947810,0.2197338448948231,0.4161377651373288,2.1683241651370788,0.0000000000000000,0.0000000000000000
7,581.7550036898431927,581.4915006227909089,1455.1486143823008206,233.1187633172054348,429.2272346936276222,1164.6959433027852810,87.0624379756474553,6.5944118117031101,494.6531133414490569,9.6919530650081409,0.0000000000000000,24748.7278485844690294,0.0000000000000000,0.0000000000000000,1.0004531503328427,1.0038309370195710,-1.2919816721003201,13.4580249599592428,14.7500066320595629,0.0546522391288120,0.0574312674983474,0.1430237979165235,0.2471037341675684,0.8452398105094268,0.0000000000000000,0.0000000000000000,0.9999800664667355,0.9985317189480403,1.7941206607703037,111.5002601786622591,109.7061395178919554,0.3582869076298529,0.3707630829676261,0.2189915970765145,0.4098154903817327,2.1512567862412117,0.0000000000000000,0.0000000000000000
8,581.5041430049594737,576.1798559664205186,1454.9415387311003087,233.2784131001298817,429.4028104871267715,1164.6835351426666421,86.2165032827901570,6.4347620256949041,494.4909415971250155,9.6918106200841976,0.0000000000000000,24748.7278501132022939,0.0000000000000000,0.0000000000000000,1.0092406684881556,1.0612351910232607,-2.5190539140616917,7.5151255323894706,10.0341794464511622,0.0461618801328330,0.0369700377300404,0.1144202273288936,0.2186090383492595,0.7005737618984128,0.0212371862378000,0.0521250000000000,1.0005374106940037,0.9971094630310093,2.7230584942000320,112.3006593556230115,109.5776008614229795,0.3677395352554915,0.3724159791111743,0.2207239941927384,0.4172583763566609,2.1725513632498274,0.0000000000000000,0.0000000000000000
9,581.5129716828384971,575.9173481045963854,1454.6581557631411670,233.2745407774609703,429.3701783802744671,1164.6480455883688592,86.1940383512001773,6.4386343419013059,494.4814704649800206,9.6917288513719715,0.0000000000000000,24748.7278537113816128,0.0000000000000000,0.0000000000000000,1.0097160184471918,1.0638081838304616,-2.5599007988224072,7.4084006062335659,9.9683014050559731,0.0414921828548517,0.0370560272349715,0.1218689265774474,0.2268742625682015,0.6896218804831968,0.0212371862378000,0.0521250000000000,1.0005322178323330,0.9971303240951891,2.7145605879479291,112.3157205327421195,109.6011599447941904,0.3677395352554909,0.3724108289004411,0.2213174351406410,0.4172584749589626,2.1739606307467505,0.0000000000000000,0.0000000000000000
